"geneName","teClass","teFamily","teName","pval"
"ZNF680","LTR","ERVL","LTR41B",2.47137987773
"ZNF736","LTR","ERV1","MER57E1",1.3271253583
"ZNF736","LTR","ERV1","LTR8B",18.8071519433
"ZNF736","LTR","ERV1","LTR9",1.44559635217
"ZNF736","LTR","ERV1","LTR1E",12.6531226719
"ZNF736","LTR","ERV1","LTR1C",4.23272247353
"ZNF736","LTR","ERV1","LTR27",105.540892326
"ZNF736","LTR","ERV1","LTR25",26.8577055597
"ZNF736","LTR","ERV1","LTR27B",109.102046821
"ZNF736","LTR","ERV1","LTR27D",164.084313363
"ZNF736","LTR","ERV1","LTR28",114.122780682
"ZNF736","LTR","ERV1","LTR28B",218.199741031
"ZNF736","LTR","ERV1","LTR28C",318.199242943
"ZNF736","LTR","ERV1","LTR27C",146.463132895
"ZNF736","LTR","ERV1","LTR2752",175.112971967
"ZNF736","LTR","ERV1","LTR27E",194.865652948
"ZNF736","LTR","ERV1","MER52A",319.942227513
"ZNF736","LTR","ERV1","MER52C",319.942227513
"ZNF736","LTR","ERV1","MER52D",319.942227513
"ZNF736","LTR","ERV1","LTR1D",319.942227513
"ZNF736","LTR","ERV1","LTR1D1",232.839706297
"ZNF736","LTR","ERV1","LTR1A1",29.7702258053
"ZNF736","LTR","ERV1","LTR1A2",20.987258843
"ZNF736","LTR","ERVL","MER68",1.44655120637
"ZNF736","LTR","ERV1","LTR12C",5.89383701689
"ZNF736","LTR","ERVL-MaLR","MSTA-int",4.30997549899
"ZNF736","LTR","ERV1","MER4-int",3.94984234022
"ZNF736","LTR","ERV1","HUERS-P3b-int",1.45071753192
"ZNF736","LTR","ERV1","MER61-int",2.01748833229
"ZNF736","LTR","ERV1","LTR25-int",2.34105177737
"ZNF736","LTR","ERV1","LTR12D",1.56463416091
"ZNF736","LTR","ERVL-MaLR","MLT1J1",7.68239295362
"ZNF736","LTR","ERVL-MaLR","MLT1J2",9.56807866003
"ZNF736","LTR","ERVK","MER11D",4.61987340612
"ZNF736","Retroposon","SVA","SVA_D",13.5041456865
"ZNF736","Retroposon","SVA","SVA_F",22.9067102206
"ZNF736","Retroposon","SVA","SVA_E",3.39978518553
"ZNF736","LTR","ERVK","MER9a2",1.50548088799
"ZNF736","LTR","ERVK","MER9a3",3.79664402069
"ZNF736","LTR","ERVK","LTR14B",1.34758421084
"ZNF681","SINE","Alu","AluYc3",1.41994870119
"ZNF681","LTR","ERV1","LTR19C",44.218785451
"ZNF681","LTR","ERV1","LTR9A1",181.356121406
"ZNF681","LTR","ERV1","LTR9D",49.4174398324
"ZNF681","LTR","ERV1","MER61D",1.64702643424
"ZNF681","LTR","ERV1","MER61C",1.60203698759
"ZNF681","LTR","ERV1","MER61F",25.4213390055
"ZNF681","LTR","ERV1","LTR25",27.5535919735
"ZNF681","LTR","ERV1","MER61E",53.5036695371
"ZNF780A","DNA","TcMar-Tigger","MER8",1.34029678374
"ZNF780A","LTR","ERV1","MER61F",5.02271852171
"ZNF780A","LTR","ERV1","LTR25",1.34526655586
"ZNF780A","LTR","ERV1","LTR27B",1.38274234093
"ZNF780A","LTR","ERV1","LTR27D",18.058089539
"ZNF780A","LTR","ERV1","LTR27C",1.41291096326
"ZNF780A","LTR","ERV1","LTR2752",2.2553422142
"ZNF780A","LTR","ERV1","MER52A",1.33094439608
"ZNF780A","LTR","ERV1","MER52C",3.2049494217
"ZNF780A","LTR","ERV1","MER61E",250.685108078
"ZNF780A","LTR","ERV1","MER65C",59.5541662614
"ZNF780A","LTR","ERV1","LTR71B",4.5135385915
"ZNF780A","Retroposon","SVA","SVA_B",2.4320513811
"ZNF780A","Retroposon","SVA","SVA_C",2.74840337193
"ZNF780A","Retroposon","SVA","SVA_D",25.9423472175
"ZNF780A","Retroposon","SVA","SVA_F",13.5858691227
"ZNF780A","Retroposon","SVA","SVA_E",1.82325842356
"ZNF780A","LTR","ERVK","LTR14",1.62897926471
"ZNF780A","LTR","ERVK","HERVK22-int",1.73405737394
"ZNF93","LINE","L1","L1P3",8.28800381316
"ZNF93","LINE","L1","L1PA7",14.2698774165
"ZNF93","LINE","L1","L1PA8",2.36155092867
"ZNF93","LINE","L1","L1PA2",1.977553185
"ZNF93","LINE","L1","L1PA5",212.16427976
"ZNF93","LINE","L1","L1PA6",158.155114763
"ZNF93","LINE","L1","L1PA4",319.942227513
"ZNF93","LINE","L1","L1P1",175.848531874
"ZNF93","LINE","L1","L1PA3",319.942227513
"ZNF93","LINE","L1","L1P2",46.9623093994
"ZNF93","LTR","ERV1","LTR10E",1.78563880784
"ZNF93","LTR","ERVL","LTR55",1.52809427582
"ZNF93","LTR","Gypsy","MamGypLTR3",2.35755784433
"ZNF649","LINE","L1","L1PA2",207.813851779
"ZNF649","LINE","L1","L1HS",16.9022582547
"ZNF649","LINE","L1","L1PA5",319.942227513
"ZNF649","LINE","L1","L1PA6",160.695330207
"ZNF649","LINE","L1","L1PA4",319.942227513
"ZNF649","LINE","L1","L1P1",240.410137056
"ZNF649","LINE","L1","L1PA3",319.942227513
"ZNF649","LINE","L1","L1P2",110.908416253
"ZNF649","LTR","ERV1","LTR12C",8.55950556677
"ZNF649","LTR","ERV1","LTR12E",2.03354373846
"ZNF649","Retroposon","SVA","SVA_C",5.14088696264
"ZNF649","Retroposon","SVA","SVA_A",2.72761433716
"ZNF649","Retroposon","SVA","SVA_D",157.216192075
"ZNF649","Retroposon","SVA","SVA_F",190.413960508
"ZNF649","Retroposon","SVA","SVA_E",65.014250825
"ZNF382","LINE","L1","L1P3",9.50512456268
"ZNF382","LINE","L1","L1M4a2",2.00701973801
"ZNF382","LINE","L1","L1MA5",4.92849281627
"ZNF382","LINE","L1","L1M2",20.2701615045
"ZNF382","LINE","L1","L1MA4A",16.2210384971
"ZNF382","LINE","L1","L1MA4",4.40744723876
"ZNF382","LINE","L1","L1M2a",3.01589595617
"ZNF382","LINE","L1","L1M1",21.2118166139
"ZNF382","LINE","L1","L1M4c",1.66223056891
"ZNF382","LINE","L1","L1MDa",6.46970450265
"ZNF382","LINE","L1","L1MA8",1.85105297848
"ZNF382","LINE","L1","L1PBa",1.95443404736
"ZNF382","LINE","L1","L1MCc",1.57169434254
"ZNF382","LINE","L1","L1M4a1",1.67231574864
"ZNF382","LINE","L1","L1MEf",9.27119422091
"ZNF382","LINE","L1","L1MEg",2.1731686287
"ZNF382","LINE","L1","L1MEc",18.8940188562
"ZNF382","LINE","L1","L1MCa",17.4633546586
"ZNF382","LINE","L1","L1P4",12.8076681044
"ZNF382","LINE","L1","L1PA8A",21.2547941054
"ZNF382","LINE","L1","L1PA11",3.09196606751
"ZNF382","LINE","L1","L1PA10",24.5932516881
"ZNF382","LINE","L1","L1PA16",21.8774336636
"ZNF382","LINE","L1","L1PA13",4.3327609664
"ZNF382","LINE","L1","L1PA14",9.71034343937
"ZNF382","LINE","L1","L1PA15",66.5963316911
"ZNF382","LINE","L1","L1PREC2",15.4265341421
"ZNF382","LINE","L1","L1PA7",10.1663085755
"ZNF382","LINE","L1","L1PA8",4.20940173385
"ZNF382","LINE","L1","L1PA2",319.942227513
"ZNF382","LINE","L1","L1HS",319.942227513
"ZNF382","LINE","L1","L1PA5",305.387362355
"ZNF382","LINE","L1","L1PA6",169.461215071
"ZNF382","LINE","L1","L1PA4",319.942227513
"ZNF382","LINE","L1","L1P1",185.508484708
"ZNF382","LINE","L1","L1PA3",319.942227513
"ZNF382","LINE","L1","L1P2",20.3908424076
"ZNF382","LINE","L1","L1PB1",2.28637552093
"ZNF382","LINE","L1","L1PB2",1.51026031516
"ZNF382","LINE","L1","L1M3",2.46825387827
"ZNF382","LINE","L1","L1MA2",10.8431871775
"ZNF382","LINE","L1","L1PB",2.30294095479
"ZNF382","LINE","L1","L1MA3",37.0057420082
"ZNF382","LINE","L1","L1MC",22.3790088087
"ZNF382","LINE","L1","L1MD",28.578720625
"ZNF382","LINE","L1","L1MC1",50.7383792662
"ZNF382","LINE","L1","L1M5",12.6146977562
"ZNF382","LINE","L1","L1M4",15.562153761
"ZNF382","LINE","L1","L1ME1",17.9958349129
"ZNF382","LTR","Gypsy","MamGypLTR3",3.86529675423
"ZNF382","LINE","L1","L1PA15-16",7.61244149442
"ZNF425","LTR","ERVL-MaLR","MSTB1",6.97846826447
"ZNF425","LTR","ERV1","LTR26",1.36416619544
"ZNF425","LTR","ERVL-MaLR","MLT1A1",41.3354799043
"ZNF425","LINE","L1","L1M1",41.8998232805
"ZNF425","LINE","L1","L1PA7",21.8545217333
"ZNF425","LINE","L1","L1PA8",1.34757202805
"ZNF425","LINE","L1","L1PA2",98.0806020682
"ZNF425","LINE","L1","L1HS",31.6602173978
"ZNF425","LINE","L1","L1PA5",71.8909327844
"ZNF425","LINE","L1","L1PA6",42.1376817565
"ZNF425","LINE","L1","L1PA4",92.1889655679
"ZNF425","LINE","L1","L1P1",5.91496133988
"ZNF425","LINE","L1","L1PA3",136.403177303
"ZNF425","LINE","L1","L1P2",3.04348313191
"ZNF425","LINE","L1","L1MA3",11.9677226272
"ZNF425","LTR","ERV1","LTR71B",26.0789662826
"ZNF425","LTR","ERVL","LTR55",33.4468072096
"ZNF425","LTR","ERVK","LTR13_",2.57735243491
"ZNF425","LTR","ERVK","LTR13",5.07631877356
"ZNF425","LTR","ERVL","LTR41B",2.57936460529
"ZNF425","LTR","ERVL","MER70A",1.51292123751
"ZNF425","LTR","ERVK","MER11B",2.7586498469
"ZNF425","LTR","ERVK","LTR5_Hs",2.56214924997
"ZNF84","LINE","L1","L1P3",23.7804717451
"ZNF84","LINE","L1","L1P4",33.6134630914
"ZNF84","LINE","L1","L1PA8A",57.4317684465
"ZNF84","LINE","L1","L1PA11",85.8749479935
"ZNF84","LINE","L1","L1PA10",136.694340116
"ZNF84","LINE","L1","L1PA16",285.883209938
"ZNF84","LINE","L1","L1PA13",100.096448781
"ZNF84","LINE","L1","L1PA14",67.4461950475
"ZNF84","LINE","L1","L1PA15",126.154265113
"ZNF84","LINE","L1","L1PREC2",96.6964383746
"ZNF84","LINE","L1","L1PA7",319.942227513
"ZNF84","LINE","L1","L1PA8",75.6992135592
"ZNF84","LINE","L1","L1PA2",319.942227513
"ZNF84","LINE","L1","L1HS",319.942227513
"ZNF84","LINE","L1","L1PA5",319.942227513
"ZNF84","LINE","L1","L1PA6",258.683687315
"ZNF84","LINE","L1","L1PA4",319.942227513
"ZNF84","LINE","L1","L1P1",76.3770533017
"ZNF84","LINE","L1","L1PA3",319.942227513
"ZNF84","LINE","L1","L1P2",3.60027726969
"ZNF84","LINE","L1","L1PB2",2.23266259774
"ZNF84","LINE","L1","L1MC1",4.52861019371
"ZNF84","LINE","L1","L1ME3A",2.56003771729
"ZNF84","LINE","L1","L1PA12",11.6859038589
"ZNF765","LINE","L1","L1PA5",319.942227513
"ZNF765","LINE","L1","L1PA6",319.942227513
"ZNF765","LINE","L1","L1PA4",319.942227513
"ZNF765","LINE","L1","L1P1",141.541725912
"ZNF765","LINE","L1","L1P2",136.550910971
"ZNF765","LTR","ERVL-MaLR","THE1C-int",80.2171427385
"ZNF765","LTR","ERVL-MaLR","THE1D-int",54.2240875814
"ZNF765","LTR","ERVL-MaLR","THE1A-int",25.2857901661
"ZNF765","LTR","ERVL-MaLR","MSTB-int",2.58854856259
"ZNF765","LTR","ERVL-MaLR","MSTA-int",55.4919891534
"ZNF765","LTR","ERVL-MaLR","THE1B-int",152.901808528
"ZNF141","LINE","L1","L1P3",16.512148763
"ZNF141","LINE","L1","L1M2c",1.50902418942
"ZNF141","LINE","L1","L1PA7",52.0217500435
"ZNF141","LINE","L1","L1PA8",1.45599408594
"ZNF141","LINE","L1","L1PA2",126.585637827
"ZNF141","LINE","L1","L1HS",8.90450856681
"ZNF141","LINE","L1","L1PA5",28.2121248738
"ZNF141","LINE","L1","L1PA6",47.560570907
"ZNF141","LINE","L1","L1PA4",9.95904935106
"ZNF141","LINE","L1","L1P1",6.7082359772
"ZNF141","LINE","L1","L1PA3",109.797148009
"ZNF141","LINE","L1","L1P2",31.8097728493
"ZNF141","LTR","ERV1","LTR10F",6.76507917944
"ZNF141","LTR","ERV1","LTR27B",4.83503885112
"ZNF141","LTR","ERV1","LTR28",1.80618026072
"ZNF141","LTR","ERV1","LTR27C",2.09639660398
"ZNF141","LTR","ERV1","LTR2752",2.19475256903
"ZNF141","LTR","ERV1","LTR1A1",1.99668798447
"ZNF141","LTR","ERVK","LTR13",12.332311914
"ZNF141","LTR","ERV1","HUERS-P3-int",45.543591843
"ZNF141","LTR","ERV1","HUERS-P3b-int",48.8711153441
"ZNF141","LTR","ERV1","LTR25-int",2.27137215132
"ZNF141","Retroposon","SVA","SVA_B",88.3435679274
"ZNF141","Retroposon","SVA","SVA_C",61.984078052
"ZNF141","LTR","ERVK","MER11D",1.32691319271
"ZNF141","Retroposon","SVA","SVA_A",5.11006326413
"ZNF141","Retroposon","SVA","SVA_D",4.29476030054
"ZNF141","LTR","ERV1","LTR17",5.23652180045
"ZNF248","LINE","L1","L1P3",30.430409689
"ZNF248","LINE","L1","L1MB4",6.6335180466
"ZNF248","LINE","L1","L1MA6",5.49975187372
"ZNF248","LINE","L1","L1MA9",3.81793649951
"ZNF248","LINE","L1","L1MA5",7.24257545063
"ZNF248","LINE","L1","L1M2",32.1270731515
"ZNF248","LINE","L1","L1MA4A",21.5457388804
"ZNF248","LINE","L1","L1MA4",16.8163843011
"ZNF248","LINE","L1","L1M2a",1.64150645013
"ZNF248","LINE","L1","L1M1",22.2519305353
"ZNF248","LINE","L1","L1MDa",3.16119286155
"ZNF248","LINE","L1","L1MA8",13.5245572115
"ZNF248","LINE","L1","L1PBa",5.53649086018
"ZNF248","LINE","L1","L1MCa",1.8480615338
"ZNF248","LINE","L1","L1P4",4.0218949517
"ZNF248","LINE","L1","L1PA8A",10.4435008778
"ZNF248","LINE","L1","L1PA11",21.3156351362
"ZNF248","LINE","L1","L1PA10",19.8616726256
"ZNF248","LINE","L1","L1PA13",20.7916643735
"ZNF248","LINE","L1","L1PA14",33.5256799678
"ZNF248","LINE","L1","L1PA15",29.4187225609
"ZNF248","LINE","L1","L1PREC2",48.5274858184
"ZNF248","LINE","L1","L1PA7",306.795432945
"ZNF248","LINE","L1","L1PA8",40.6587955055
"ZNF248","LINE","L1","L1PA5",319.942227513
"ZNF248","LINE","L1","L1PA6",235.559448077
"ZNF248","LINE","L1","L1PA4",8.16165365047
"ZNF248","LINE","L1","L1P1",18.1631295362
"ZNF248","LINE","L1","L1P2",11.5492807106
"ZNF248","LINE","L1","L1PB1",319.942227513
"ZNF248","LINE","L1","L1PB2",50.9478903253
"ZNF248","LINE","L1","L1M3",32.609499694
"ZNF248","LINE","L1","L1MA2",83.295442603
"ZNF248","LINE","L1","L1PB",57.1197729661
"ZNF248","LINE","L1","L1MA3",112.674620839
"ZNF248","LINE","L1","L1MC",41.7039333535
"ZNF248","LINE","L1","L1MD",26.1938696771
"ZNF248","LINE","L1","L1MC1",67.2574452493
"ZNF248","LINE","L1","L1MB8",21.8989208045
"ZNF248","LINE","L1","L1MB7",40.9675824379
"ZNF248","LINE","L1","L1MB5",6.99795315763
"ZNF248","LINE","L1","L1M5",47.8661663433
"ZNF248","LINE","L1","L1M4",55.3756560852
"ZNF248","LINE","L1","L1ME3A",3.34771497086
"ZNF248","LINE","L1","L1ME1",28.0889435563
"ZNF248","LINE","L1","L1PA12",2.44753834332
"ZNF248","LINE","L1","L1PBa1",6.56428626316
"ZNF354C","SINE","Alu","Alu",1.37005085568
"ZNF354C","LTR","ERVL-MaLR","MSTD",7.02580840543
"ZNF354C","LINE","L1","L1PA7",25.2960207303
"ZNF354C","LINE","L1","L1PA8",3.07866187611
"ZNF354C","LINE","L1","L1PA2",5.11585854825
"ZNF354C","LINE","L1","L1PA5",34.2274577779
"ZNF354C","LINE","L1","L1PA6",12.4044662611
"ZNF354C","LINE","L1","L1PA4",11.4292888257
"ZNF354C","LINE","L1","L1PA3",7.85597576106
"ZNF354C","LINE","L1","L1ME3",1.44520741599
"ZNF354C","LTR","ERV1","MER4A1_",1.44361116453
"ZNF354C","LTR","ERV1","MER4-int",8.91684506439
"ZNF354C","LTR","ERV1","HERVIP10B3-int",1.42081132498
"ZNF354C","LTR","ERVL-MaLR","MLT1B",2.11078871352
"ZNF17","LTR","ERV1","MER57C2",1.99736203051
"ZNF17","LTR","ERVL","MLT2B4",319.942227513
"ZNF17","LTR","ERVL","MLT2B1",51.5868986104
"ZNF17","LINE","L1","L1P3",119.340061147
"ZNF17","LINE","L1","L1PA7",319.942227513
"ZNF17","LINE","L1","L1PA8",25.3955780452
"ZNF17","LINE","L1","L1PA2",13.9152413835
"ZNF17","LINE","L1","L1PA5",1.48212723446
"ZNF17","LINE","L1","L1PA4",6.64790250983
"ZNF17","LINE","L1","L1PA3",73.9352129484
"ZNF17","LINE","L1","L1P2",28.104645164
"ZNF17","LTR","ERVK","HERVK-int",5.87908803252
"ZNF708","LTR","ERV1","MER57-int",24.5110222294
"ZNF708","LTR","ERVL","LTR16B1",2.1591038182
"ZNF708","LINE","L1","L1PA8A",1.51621201299
"ZNF708","LTR","ERV1","MER41-int",59.8096399094
"ZNF708","LTR","ERV1","HUERS-P3b-int",5.50836768038
"ZNF708","LTR","ERV1","MER61-int",5.30057490676
"ZNF708","LTR","ERV1","LTR25-int",25.9335936094
"ZNF708","LTR","ERV1","HUERS-P1-int",25.1377132998
"ZNF708","Retroposon","SVA","SVA_E",2.5089141365
"ZNF85","LINE","L1","L1PA8A",1.36394744748
"ZNF85","LINE","L1","L1PA7",16.9142344414
"ZNF85","LINE","L1","L1PA2",3.43372393787
"ZNF85","LINE","L1","L1PA5",7.86950370652
"ZNF85","LINE","L1","L1PA6",4.85065680589
"ZNF85","LINE","L1","L1PA4",4.71325080107
"ZNF85","LINE","L1","L1PA3",6.28588336237
"ZNF85","LTR","ERV1","MER4-int",60.8824454426
"ZNF85","LTR","ERV1","MER41-int",64.0004046399
"ZNF85","LTR","ERV1","HUERS-P3b-int",1.34638353194
"ZNF85","LTR","ERV1","MER61-int",10.3614329958
"ZNF85","LTR","ERV1","LTR25-int",6.89155281751
"ZNF85","LTR","ERV1","HUERS-P1-int",1.32489839838
"ZNF417","LTR","ERVL","LTR18A",1.61621859525
"ZNF417","LTR","ERV1","LTR10A",1.34928512148
"ZNF417","LTR","ERV1","LTR10B1",5.85397738659
"ZNF417","LTR","ERV1","MER61C",3.11688620265
"ZNF417","LTR","ERV1","MER61A",36.7495169346
"ZNF417","LTR","ERV1","LTR27D",1.41478570392
"ZNF417","LTR","ERV1","LTR2752",2.78546014428
"ZNF417","LTR","ERV1","LTR12C",5.31625287694
"ZNF417","LTR","ERVK","LTR13_",2.08344042787
"ZNF417","LTR","ERVL-MaLR","THE1B-int",3.39854085912
"ZNF417","LTR","ERV1","MER61-int",31.2422609033
"ZNF417","LTR","ERV1","LTR12D",3.74259420326
"ZNF417","LTR","ERV1","MER66C",2.68966605762
"ZNF417","LTR","ERVK","MER9a1",2.90019986475
"ZNF417","LTR","ERVK","HERVK3-int",4.17476566761
"ZNF417","LTR","ERVK","LTR14",1.89550833322
"ZNF417","LTR","ERVK","HERVK9-int",33.5827883039
"ZNF417","LTR","ERVK","LTR14B",2.83470412212
"ZNF417","LTR","ERVK","LTR5B",9.00183794649
"ZNF417","LTR","ERVK","LTR5_Hs",7.89304184807
"ZNF417","LTR","ERVK","HERVK-int",16.1656911003
"ZNF417","LTR","ERVK","HERVK14-int",13.8923155329
"ZNF587","LTR","ERVL","LTR18A",4.09002776777
"ZNF587","LTR","ERV1","LTR10B1",4.23939278184
"ZNF587","LTR","ERV1","LTR10F",1.49241550165
"ZNF587","LTR","ERV1","LTR10C",1.3880804288
"ZNF587","LTR","ERV1","MER61A",24.4433278498
"ZNF587","LTR","Gypsy","MamGypLTR3",1.46400682021
"ZNF587","LTR","ERVK","LTR13_",2.35461933961
"ZNF587","LTR","ERVK","LTR13",2.80308185149
"ZNF587","LTR","ERV1","HERV9N-int",1.33911231522
"ZNF587","LTR","ERV1","MER61-int",32.7159181609
"ZNF587","LTR","ERV1","MER66C",1.47266343876
"ZNF587","LTR","ERVK","MER9a3",1.37512200916
"ZNF587","LTR","ERVK","HERVK3-int",1.40180998791
"ZNF587","LTR","ERVK","LTR14",4.64819443993
"ZNF587","LTR","ERVK","HERVK9-int",15.8107600378
"ZNF587","LTR","ERVK","LTR14A",4.55563689702
"ZNF587","LTR","ERVK","LTR14B",3.3811096366
"ZNF587","LTR","ERVK","LTR5B",10.6309139261
"ZNF587","LTR","ERVK","LTR5_Hs",2.523626947
"ZNF587","LTR","ERVK","HERVK-int",33.1270370661
"ZNF587","LTR","ERVK","HERVK14-int",11.4570128455
"ZNF587","LTR","ERV1","MER34C2",1.44575767653
"ZNF626","LTR","ERV1","LTR26",1.54458729814
"ZNF626","LINE","L1","L1PA7",19.4116005428
"ZNF626","LINE","L1","L1PA5",2.5056189144
"ZNF626","LINE","L1","L1PA6",1.83999206882
"ZNF626","LINE","L1","L1P2",1.77767931035
"ZNF626","LTR","ERV1","LTR10C",12.3193188475
"ZNF626","LTR","ERV1","LTR27E",1.80048381585
"ZNF626","LTR","ERV1","HUERS-P3-int",1.31439403885
"ZNF626","LTR","ERVK","HERVK3-int",30.6655668304
"ZNF626","LTR","ERVK","HERVK9-int",64.0419574701
"ZNF616","SINE","Alu","AluYk3",1.81606527942
"ZNF616","SINE","Alu","AluYf1",1.3931083596
"ZNF616","SINE","Alu","AluY",9.32092067975
"ZNF616","LTR","ERV1","MER57-int",1.34409774143
"ZNF616","LTR","ERV1","LTR2752",2.55252314284
"ZNF616","LTR","ERV1","MER52A",12.0229867533
"ZNF616","LTR","ERV1","MER52D",11.9403841351
"ZNF616","LTR","ERV1","MER41-int",6.213320405
"ZNF616","LTR","ERV1","HERV9NC-int",4.37947401568
"ZNF616","LTR","ERV1","HERV9N-int",8.61418431757
"ZNF616","LTR","ERV1","HUERS-P3-int",39.3995075127
"ZNF616","LTR","ERV1","HUERS-P3b-int",22.4719436528
"ZNF616","LTR","ERV1","MER61-int",67.4005285282
"ZNF616","LTR","ERV1","LTR25-int",51.4853398579
"ZNF616","LTR","ERV1","MER52-int",31.6933470512
"ZNF816","LTR","ERV1","MER52D",1.30903887667
"ZNF816","LTR","ERVK","MER9a1",42.1734064665
"ZNF816","LTR","ERVK","MER9a2",62.1824277027
"ZNF816","LTR","ERVK","MER9a3",93.6925504131
"ZNF816","LTR","ERVK","HERVK9-int",34.0690324365
"ZNF816","LTR","ERVK","LTR14A",2.33322571166
"ZNF816","LTR","ERVK","HERVK14-int",1.6407539187
"ZNF737","LTR","ERVK","HERVK14-int",40.8714767343
"ZNF69","LTR","ERVL-MaLR","MLT1G3",1.38795777668
"ZNF69","LTR","ERVK","LTR13",1.87994160114
"ZNF69","LTR","ERVK","LTR5B",29.1015158281
"ZNF69","LTR","ERVK","LTR5_Hs",149.021009467
"ZNF707","LTR","ERVL","MLT2A1",1.58516106753
"ZNF707","LTR","ERVL-MaLR","MLT1F2-int",3.59340166638
"ZNF707","LTR","ERVL-MaLR","MLT1H2-int",2.10574108282
"ZNF707","LTR","ERVL-MaLR","MLT1G1-int",2.16396040895
"ZNF707","LTR","ERVL-MaLR","MLT1H-int",9.06943216316
"ZNF707","LTR","ERVL-MaLR","THE1C",5.19438264596
"ZNF707","LTR","ERVL-MaLR","THE1D",11.8119216706
"ZNF707","LTR","ERVL-MaLR","MSTB",3.27909760298
"ZNF707","LTR","ERVL-MaLR","MSTA",14.9698553686
"ZNF707","LTR","ERVL-MaLR","THE1A",10.7659958152
"ZNF707","LTR","ERVL-MaLR","THE1B",31.0011641021
"ZNF707","LTR","ERVL-MaLR","MSTC",1.80145387205
"ZNF707","LTR","ERV1","LTR10B",1.59463516966
"ZNF707","LTR","ERV1","MER52A",1.58873952412
"ZNF707","LTR","ERVL-MaLR","MSTD-int",6.54938161573
"ZNF707","LTR","ERVL-MaLR","THE1C-int",104.713717234
"ZNF707","LTR","ERVL-MaLR","THE1D-int",126.007260103
"ZNF707","LTR","ERVL-MaLR","THE1A-int",142.098245277
"ZNF707","LTR","ERVL-MaLR","MSTB-int",34.7565206995
"ZNF707","LTR","ERVL-MaLR","MSTB1-int",12.2610297235
"ZNF707","LTR","ERVL-MaLR","THE1-int",5.82241824774
"ZNF707","LTR","ERVL-MaLR","MSTA-int",103.537741499
"ZNF707","LTR","ERVL-MaLR","MST-int",4.07379559426
"ZNF707","LTR","ERVL-MaLR","MSTC-int",12.5552466317
"ZNF707","LTR","ERVL-MaLR","THE1B-int",319.942227513
"ZNF707","LTR","ERV1","Harlequin-int",7.12761216785
"ZNF707","LTR","ERVL","LTR67B",1.83010880266
"ZNF707","LTR","ERVL","HERVL-int",5.07442243028
"ZNF793","LTR","ERVL","MLT2A1",16.6502879392
"ZNF793","LTR","ERVL","MLT2A2",17.2658031845
"ZNF793","LTR","ERVL-MaLR","MLT1G",1.40845327575
"ZNF793","LTR","ERVL-MaLR","MLT1G3",1.51989330875
"ZNF793","LTR","ERVL-MaLR","MLT1H1",2.02039437186
"ZNF793","LTR","ERV1","MER57C1",1.30359420613
"ZNF793","LTR","ERV1","MER57E1",4.22126941647
"ZNF793","LTR","ERVL","MER21C",2.17726129364
"ZNF793","LTR","ERVL-MaLR","MSTB",1.37574520003
"ZNF793","LTR","ERV1","LTR31",2.48847436737
"ZNF793","LTR","ERVL-MaLR","MSTC",87.0655455673
"ZNF793","LTR","ERVL","MLT2B4",2.07146466217
"ZNF793","LINE","L1","L1M4a2",4.11965458788
"ZNF793","LINE","L1","L1M4b",8.46339804221
"ZNF793","LINE","L1","L1M3c",2.68597974395
"ZNF793","LINE","L1","L1M2c",8.96837909142
"ZNF793","LINE","L1","L1M1",14.7202036495
"ZNF793","LINE","L1","L1M4c",6.96756687532
"ZNF793","LINE","L1","L1PBa",11.414809095
"ZNF793","LINE","L1","L1MCc",2.78953125795
"ZNF793","LINE","L1","L1M4a1",5.10180928894
"ZNF793","LINE","L1","L1MEf",13.7792050707
"ZNF793","LINE","L1","L1MEg",19.3819978143
"ZNF793","LINE","L1","L1MEc",58.2541902801
"ZNF793","LINE","L1","L1MCa",4.70658218
"ZNF793","LINE","L1","L1PREC2",1.69785420143
"ZNF793","LINE","L1","L1PB1",2.34970149769
"ZNF793","LINE","L1","L1MA2",3.67479545751
"ZNF793","LINE","L1","L1MA3",4.97407520587
"ZNF793","LINE","L1","L1PBa1",5.11283327022
"ZNF793","LINE","L1","L1MEd",5.3470050686
"ZNF793","LTR","ERV1","LTR10B1",3.34267444336
"ZNF793","LTR","ERVL","MLT2B3",12.6400487691
"ZNF793","LTR","ERVL","MER21A",6.52631121364
"ZNF793","LTR","ERV1","LTR27D",6.30263071822
"ZNF793","LTR","ERV1","LTR2752",16.3994772693
"ZNF793","LTR","ERV1","LTR27E",64.7411954642
"ZNF793","LTR","ERV1","MER52A",33.5459106607
"ZNF793","LTR","ERV1","MER52C",9.18059794575
"ZNF793","LTR","ERV1","LTR1A2",1.30934365412
"ZNF793","LTR","ERVL","LTR55",2.59781910468
"ZNF793","LTR","ERV1","LTR12C",25.3342540777
"ZNF793","LINE","L1","L1PA15-16",14.3013738689
"ZNF793","LTR","ERVL-MaLR","THE1C-int",135.689590915
"ZNF793","LTR","ERVL-MaLR","THE1D-int",127.679878078
"ZNF793","LTR","ERVL-MaLR","THE1A-int",127.121754372
"ZNF793","LTR","ERVL-MaLR","MSTB-int",2.15367322687
"ZNF793","LTR","ERVL-MaLR","THE1-int",4.75856976624
"ZNF793","LTR","ERVL-MaLR","MSTA-int",28.4450745666
"ZNF793","LTR","ERVL-MaLR","THE1B-int",319.942227513
